Migration	0.9161587357521057	0.9161587357521057	Nützliche	0.2232208549976349	2024-10-23 11:53:20	2	11.11.2021	ID20202300	Thorsten Frei (CDU/CSU)	Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen!  Was wir derzeit in Belarus, an der Grenze zu Polen, erleben, ist eine menschliche Tragödie, die wir nicht zum ersten Mal erleben. Wir haben schon an der türkisch-griechischen Grenze und an der marokkanisch-spanischen Grenze erlebt, dass Menschen auf eine ganz perfide Weise eingesetzt werden, um außen- und machtpolitische Ziele zu erreichen. Das ist die Tat eines Diktators, Lukaschenko, unter tätiger Mithilfe von Erdogan und Putin, und das dürfen wir denen nicht durchgehen lassen, liebe Kolleginnen und Kollegen.  Deshalb ist es so entscheidend, dass wir an dieser Stelle mit dem EU-Mitgliedstaat Polen absolut solidarisch sind, übrigens nicht nur mit Polen, sondern auch mit den baltischen Staaten, mit Litauen, mit Lettland, die ihren Beitrag dazu leisten, dass europäische Außengrenzen gesichert werden. Das ist die Grundvoraussetzung dafür, dass es in einem vereinigten Europa keine Binnengrenzen geben muss. Dafür brauchen wir einen effektiven Außengrenzschutz.  Das macht Polen. Dort werden nicht nur polnische, sondern europäische Interessen vertreten, liebe Kolleginnen und Kollegen. Und deshalb verdient das Land auch unsere Unterstützung.  Ich will an dieser Stelle sagen, dass es grundfalsch ist, wenn man jetzt einen Beitrag dazu leistet, dass das Kalkül von Lukaschenko aufgeht. Und das tut derjenige, der sagt: Diejenigen, die dort im Grenzgebiet sind, sollen jetzt in Europa verteilt werden. – Damit geht das Kalkül von Lukaschenko auf.  Damit wird der Druck auf die polnische Grenze verstärkt, und damit wird ein Spaltpilz in die Europäische Union getrieben. Das ist das Dümmste, was man an dieser Stelle fordern kann, liebe Kolleginnen und Kollegen.  – Ich mache Ihnen einen Vorschlag: Entweder Sie stellen eine Zwischenfrage, oder Sie halten Ihren Mund. Aber so geht es nicht.  Das ist absolut unparlamentarisch, wie Sie sich verhalten.  Liebe Kolleginnen und Kollegen, kommen wir zur Sachpolitik zurück. Vor diesem Hintergrund ist es besonders alarmierend, dass wir mit der Situation konfrontiert werden, dass in den ersten zehn Monaten dieses Jahres 150 000 Asylanträge gestellt wurden, allein 20 000 in den letzten vier Wochen.  Herr Kollege Frei, Sie haben es ein bisschen provoziert. Jetzt möchte Herr Kollege Kleinwächter eine Frage stellen.  Dann soll er das tun.  Werter Herr Kollege Frei, vielen Dank für das Zulassen dieser Zwischenfrage. Werte Frau Präsidentin, vielen Dank, dass Sie mir das Wort erteilt haben.  Sie müssen unsere Erregung schon entschuldigen, Herr Frei; denn Sie reden hier gerade und stellen eine Politik dar, die Deutschland unter einer CDU-geführten Bundesregierung von Angela Merkel ja völlig anders erlebt hat, als Sie es gerade darstellen. Was Sie sagen, ist völlig richtig: dass die Außengrenzen geschützt werden müssen, dass wir endlich Solidarität mit unseren polnischen Nachbarn üben müssen. Aber die Realität ist doch eine andere. Ich war letzte Woche in Polen, ich war an der ostpolnischen Grenze – übrigens der einzige Vertreter Deutschlands, der sich überhaupt irgendwo hat blicken lassen.  Das wurde mir am letzten Dienstag bestätigt.  Ich muss Sie an dieser Stelle fragen, was Sie antworten, wenn uns unsere polnischen Freunde fragen: Sagt mal, warum erkennt eigentlich die Bundesregierung nicht, wie gefährlich das ist? Warum erkennt Deutschland nicht, wie gefährlich es ist, dass da viele Tausende Menschen kommen, oft mit IS-Verbindungen? Und warum hört Deutschland nicht endlich auf, dieser Magnet zu sein für all diese Menschen – durch die Aufnahme ins Sozialsystem, die eben nicht nur theoretisch möglich, sondern praktisch erwiesen ist –, nachdem sich die Regierung Merkel mit Ihrer Koalitionsverantwortung mit einem EU-Türkei-Deal erpressbar gemacht hat?  Wie kommen Sie jetzt bitte schön auf die Idee, eine solche Rede zu halten, in der Sie all das fordern, was Sie im Endeffekt negiert haben, als Ihre Partei in der Regierung war?  Herr Kollege, das, was Sie darstellen, ist wirklich rundum falsch. Wenn Sie sich mal die Politik der Vergangenheit anschauen, dann sehen Sie, dass die alte Koalition aus CDU/CSU und SPD im Frühsommer 2019 ein großes Migrationspaket bestehend aus acht Gesetzen verabschiedet hat, in dem wir genau die Punkte, die notgetan haben, entsprechend adressiert haben. Und ich will Ihnen ganz deutlich sagen: Wir machen einen klaren Unterschied zwischen der Arbeitsmigration auf der einen Seite und der Asyl- und Fluchtmigration auf der anderen Seite.  Genau das haben wir im Zweiten Gesetz zur besseren Durchsetzung der Ausreisepflicht, im Fachkräfteeinwanderungsgesetz und in anderen Gesetzen statuiert. Deshalb waren wir damit auch auf dem richtigen Weg.  Ich will Ihnen ein zweites Beispiel nennen: Gemeinsam mit der SPD haben wir dafür gesorgt, dass Pull-Faktoren reduziert werden. Warum? Weil wir die Bezugsdauer für Leistungen nach dem Asylbewerberleistungsgesetz von 15 auf 18 Monate verlängert und dafür gesorgt haben, dass, wenn jemand nach Deutschland kommt, obwohl er bereits in einem anderen Land einen Asylantrag gestellt hat, die Bezugsvoraussetzungen abgesenkt werden.  Das ist eine Politik, die Sinn macht. Und deswegen fordere ich an dieser Stelle auch die SPD auf, dass sie bei der Migrationspolitik die Mitte nicht verlässt, dass sie sich von den Grünen nicht nach links ziehen lässt und das rückabwickelt, was wir in der vergangenen Legislaturperiode gemeinsam gemacht haben.  – Weil Herr Lindner so lacht: Dabei bin ich ganz besonders auf die FDP gespannt,  die im Grunde genommen das Gegenteil von dem sagt, was die Grünen wollen. Ich will Ihnen eines sagen: Wenn man sich das Sondierungspapier anschaut, dann sieht man die Erfolglosigkeit der Grünen im Bereich der Klimapolitik.  Das wird offensichtlich überkompensiert durch eine einladende Migrationspolitik.  Das wird mit uns nicht zu machen sein.  Herzlichen Dank.  Vielen Dank, Herr Kollege Frei. – Das Wort erhält für die Bundesregierung Bundesminister Heiko Maas.
Migration	0.8294295072555542	0.8294295072555542	Kostenintensive	0.20854684710502625	2024-10-23 11:53:29	2	11.11.2021	ID20202600	Dr. Joachim Stamp, Minister (Nordrhein-Westfalen)	Frau Präsidentin! Meine sehr geehrten Damen und Herren! Ich möchte an dieser Stelle mit dem klaren Bekenntnis beginnen, dass nicht nur der Bundestag, sondern selbstverständlich auch der Bundesrat fest an der Seite der Opposition in Belarus steht und dass wir keinen Erpressungsversuchen von Lukaschenko nachgeben dürfen.  Meine Damen und Herren, der Bundesaußenminister hat die wesentlichen Dinge hier vorgetragen. Es ist ganz entscheidend, dass wir zusammenstehen; auch in der Unterstützung von Polen, das alle Hilfen bei der humanitären Versorgung verdient hat, weil natürlich – Kollegin Brantner hat ja eben darauf hingewiesen – in unserem Verantwortungsbereich keine Menschen sterben dürfen und wir hier ein Imperativ haben. Aber genauso braucht Polen eben auch die Unterstützung bei der Sicherung unserer gemeinsamen europäischen Außengrenzen.  Man muss die Hilfen dann natürlich auch annehmen; auch das gehört zur Wahrheit dazu.  Meine Damen und Herren, es stehen ja verschiedene Diskussionen, auch aus der Wissenschaft, im Raum. Ich denke, wir sollten uns auch noch einmal Gedanken machen, wie durch multilaterale Abkommen auch in Zukunft die Europäische Union weniger erpressbar wird. Das ist eine schwierige Situation, in der wir sind. Herr Kollege Frei, ich bin mir nicht sicher, ob es der richtige Weg ist, innenpolitische Polemik hier in die Debatte zu bringen.  Ich war etwas erstaunt, Herr Brinkhaus – auch über Ihren Antrag –, über die Polemik gegen den Spurwechsel. In Nordrhein-Westfalen hat die erfolgreiche Koalition von CDU und FDP den Spurwechsel möglich gemacht, damit gut integrierte Arbeitnehmerinnen und Arbeitnehmer nicht abgeschoben werden. Herr Brinkhaus – vielleicht hören Sie mir zu –: Handwerk und insbesondere kleine und mittlere Unternehmen danken uns. Dass Sie die Wahl verloren haben, das hat auch was damit zu tun, dass Ihre Innenpolitiker in dieser Fraktion fachlich nicht mehr auf der Höhe der Zeit sind.  Herr Abgeordneter Frei, ich lade Sie herzlich ein: Kommen Sie mal zu uns nach Nordrhein-Westfalen, schauen Sie sich unsere Migrations- und Integrationspolitik an. Wir schieben konsequenter als jedes andere Bundesland Straftäter und Gefährder ab. Aber wir schaffen für fleißige Arbeitnehmerinnen und Arbeitnehmer auch die notwendige Rechtssicherheit.  Vielen Dank.  Vielen Dank, Herr Kollege Stamp. – Für die AfD-Fraktion hat jetzt das Wort Dr. Gottfried Curio.
Migration	0.8103792071342468	0.8103792071342468	Kriminelle	0.2048269510269165	2024-10-23 11:53:43	2	11.11.2021	ID20202900	Markus Frohnmaier (AfD)	Vielen Dank, Frau Präsidentin. – Es ist ja schon interessant, wenn man hier heute wieder zuhört. Da stellt sich sofort die Frage – auch wenn man der Vorrednerin zugehört hat –: Wie viele Personen würden Sie denn bei sich daheim aufnehmen?  Sie werben immer dafür, dass wir eine Politik der offenen Tür fortsetzen sollen, dass man human sein soll. Vorhin wurde von einer Zuwanderung zu europäischen Werten etc. gesprochen. Allein auf dem afrikanischen Kontinent mit 1,2 Milliarden Menschen gelten beispielsweise zwei Drittel davon als ausreisewillig. Wollen Sie all diese Leute dann in die Europäische Union und nach Deutschland bringen? Diese Frage müssen Sie uns doch mal grundsätzlich beantworten.  Sie können – das sage ich Ihnen als Entwicklungspolitiker –  die Probleme anderer Länder nicht lösen, indem Sie alle Menschen aus den Ländern, aus denen jetzt migriert wird, nach Deutschland holen. Peter Scholl-Latour hat mal gesagt: Man kann Kalkutta nicht helfen, indem man Deutschland zu Kalkutta macht. – Das ist doch das, worauf man sich endlich mal festlegen müsste. Versuchen Sie, durch eine gute Entwicklungszusammenarbeit die Situation in Ländern vor Ort zu verbessern. Aber hören Sie doch mal auf, uns zu erzählen, dass wir die Probleme der Welt lösen können, indem wir die Welt nach Deutschland bringen. Das wird nicht funktionieren; das ist völlig absurd.  Dann vielleicht zum Abschluss noch: Beenden Sie doch einfach mal Interventionismus. Es gibt doch einen Grund, warum wir weltweit Migrationsbewegungen haben. Und CDU und CSU, lieber Kollege Frei, sie haben doch Lukaschenko und Co gezeigt, wie es geht. Sie bezahlen doch bis heute Schutzgeld an Erdogan dafür, dass illegale Migration nicht stattfindet. Vor zwei Jahren, als die AfD darüber gesprochen hat, dass Migration als Waffe eingesetzt wird, –  Herr Kollege Frohnmaier.  – da waren wir ein Fall für das Bundesamt für Verfassungsschutz.  Herr Kollege Frohnmaier!  Ich komme direkt zum Schluss. – Heute sagt die Europäische Union selber „weaponization of migration“. Das ist doch, was gerade stattfindet. Das muss beendet werden.  Frau Kollegin Akbulut, Sie können antworten, Sie müssen aber nicht. – Alles klar.  Dann bekommt jetzt das Wort der Kollege Dr. Johann Wadephul für die CDU/CSU-Fraktion.
Migration	0.9766131043434143	0.9766131043434143	Kriminelle	0.26734334230422974	2024-10-23 11:53:47	2	11.11.2021	ID20203100	Dr. Lars Castellucci (SPD)	Vielen Dank. – Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Auf der Tagesordnung steht Migration; doch wir haben es mit einem Verbrechen zu tun. Wir haben es mit jemandem zu tun, der nicht nur sein eigenes Volk unterdrückt, sondern auch Menschen auf widerwärtigste Weise anlockt, als Druckmittel benutzen will und im Niemandsland zurücklässt.  Deshalb eine klare Aussage, eine klare Botschaft an Herrn Lukaschenko: Europa ist stärker.  Wir haben es hier mit staatlichem Menschenschmuggel zu tun, und wir werden alles dafür tun, diesen staatlichen Menschenschmuggel zu unterbinden: mit Einwirken auf Belarus, mit Einwirken auf die Länder, wo die Menschen herkommen, mit Einwirken auf die Fluggesellschaften. Wir haben staatlichen Menschenschmuggel, und wir werden ihn nicht akzeptieren. Wir werden die Rechte Europas hochhalten. Das ist unsere erste Aufgabe.  Ein Wort an die Union. „Migration ordnen, steuern und begrenzen“, so lautet Ihr Antrag. Taufrisch ist diese Wahlperiode, und schon haben Sie Ihren Grundsatz der letzten Wahlperiode, diesen ungeliebten Grundsatz, der immer dazukam, über Bord geschmissen: die Humanität. Aber ich sage Ihnen: Es geht, wenn es um Ordnung geht, immer um beides. Es geht nicht um irgendeine Ordnung, sondern es geht um eine Rechtsordnung.  Und diese Rechtsordnung erfordert, dass wir das Recht auch an den europäischen Außengrenzen aufrechterhalten. Dazu gehören immer und zu jeder Zeit die Menschenrechte. Deswegen: Humanität und Ordnung gehören zusammen. Sie sind nicht trennbar.  Lieber Herr Frei oder Herr Wadephul, viele Grüße von Links-Grün oder von Links-Gelb oder von was auch immer. Machen Sie sich mal keine Sorgen um die Mitte. Passen Sie lieber auf, dass Sie nicht zu weit nach rechts rücken!  Herr Kollege Castellucci, erlauben Sie eine Zwischenfrage der Kollegin Nastic  Nein, danke. – Kolleginnen und Kollegen, die in den Grenzregionen unseres Landes ihre Wahlkreise haben, haben mir berichtet, dass es dort zu abscheulichen Taten gekommen ist, zu Menschenjagden, dass Waffen aufgefunden wurden. Das ist beschämend; das ist abscheulich. Noch beschämender und noch abscheulicher ist, dass der verlängerte Arm dieser Rechtsextremen hier in diesem Parlament sitzt und hier wieder solche Reden gehalten wurden.  Herr Curio, schämen Sie sich einfach für Ihre Rede!  Meine sehr verehrten Damen und Herren, wir haben Grundsätze. An den Außengrenzen Europas soll niemand zu Tode kommen. Wer an unsere Außengrenzen kommt, soll menschenwürdig behandelt werden. Wer nach Asyl fragt, der soll ein faires Verfahren erhalten.  Niemand soll dorthin zurückgeschickt werden, wo Tod und Verderben drohen. Das sind unsere Grundsätze. So steht es in der Europäischen Menschrechtskonvention, und so steht es seit 70 Jahren in der Konvention über die Rechte von Flüchtlingen. Wir dürfen nicht nachlassen, uns für diese Rechte einzusetzen. Dazu rufe ich uns alle auf.  Vielen Dank.  Vielen Dank. – Für eine Kurzintervention bekommt das Wort Zaklin Nastic.
Migration	0.9232016205787659	0.9232016205787659	Integrationswillige	0.3879067599773407	2024-10-23 11:53:49	2	11.11.2021	ID20203300	Dr. Lars Castellucci (SPD)	Vielen Dank, Frau Präsidentin. – Sehr geehrte Kollegin, vielen Dank, dass Sie sich zu Wort gemeldet haben. Ich will darauf reagieren. Ich finde, Sie müssen aufpassen, dass Sie das Geschäft von Herrn Lukaschenko, der ja anstrebt, Europa zu spalten, nicht hier selber auch noch mal vorantreiben. Wir müssen als Europa zusammenstehen in dieser Krise. Deswegen geht es jetzt nicht darum, Vorhaltungen zu machen, sondern darum, zu gemeinsamen Lösungen zu kommen.  Ich bin kein Freund von Mauern oder Zäunen und den Dingen, die da jetzt wieder entstehen, aber ich halte auch nichts von dem Konzept Ihrer Fraktion, dass es einfach Free Choice geben soll und dass jeder kommen kann. Unsere Überzeugung ist: Migration braucht gute Regeln. Wir werden immer dort helfen, wo Hilfe nötig ist, soweit es in unseren Möglichkeiten steht. Das wünsche ich mir, und das erhoffe ich mir als die Leitlinie unserer neuen Bundesregierung.  Vielen Dank.  Vielen Dank. – Nunmehr hat als letzte Rednerin in dieser Debatte das Wort für die CDU/CSU-Fraktion Andrea Lindholz.
Migration	0.8992993831634521	0.8992993831634521	Willkommene	0.22724227607250214	2024-10-23 11:53:54	2	11.11.2021	ID20203400	Andrea Lindholz (CDU/CSU)	Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! In unserem Antrag heute geht es um die migrationspolitische Notlage an der östlichen EU-Außengrenze. Der weißrussische Diktator Lukaschenko benutzt dort verzweifelte Migranten, um die EU zu spalten, und das dürfen wir ihm nicht durchgehen lassen.  Wir sehen heute in dieser Debatte auch wieder die schwierigen Prozesse des Grenzschutzes auf der einen Seite und auf der anderen Seite natürlich die Tatsache, dass es immer auch um Menschen geht, dass es um Migranten geht. Zunächst einmal begrüßt es die Unionsfraktion, dass der geschäftsführende Bundesinnenminister die Schleierfahndung bereits ausgeweitet und die Bundespolizei an der Grenze zu Polen deutlich verstärkt hat.  Unsere Sorge ist aber, dass Deutschland als Führungsnation in der EU auf diese perfide Strategie von Lukaschenko, Putin und Erdogan nicht entschlossen genug reagiert. Die alte Bundesregierung ist nicht mehr wegweisend im Amt; die neue Bundesregierung, die kommen wird, ist es noch nicht. Deutschland und die EU dürfen sich nicht von den Machenschaften des weißrussischen Diktators Lukaschenko erpressen lassen. Wir dürfen nicht nachlassen, Migration weiterhin zu ordnen, zu steuern und zu begrenzen.  Deutschland ist nach wie vor Hauptzielland für irreguläre Migration.  Wir dürfen daher auch nicht, wie es die Ampel offensichtlich vorhat, neue Anreize durch Spurwechsel, durch die Erhöhung von Asylbewerberleistungen oder durch Änderungen bei der Staatsangehörigkeit schaffen; denn damit schaffen wir neue Hoffnungen und einen neuen Druck Richtung Europa und Richtung Deutschland.  Kollegin Lindholz, erlauben Sie eine Zwischenfrage von den Grünen?  Nein. – Unser Motto muss sein: Ordnung statt Erpressung. Und nichts anderes. Falsche Signale dürfen wir nicht zulassen.  Angesichts der aktuellen Situation fordern wir in unserem Antrag von der Bundesregierung eine Reihe von Gegenmaßnahmen.  Drei davon möchte ich exemplarisch anreißen.  Erstens soll die EU Polen, aber auch Litauen und Lettland beim Schutz der gemeinsamen Außengrenzen in jeder Hinsicht unterstützen; denn freie Binnengrenzen gibt es nicht ohne sichere Außengrenzen, und ohne sichere Außengrenzen gibt es auch keine Ordnung in der Migration. Wir dürfen unsere polnischen Nachbarn mit diesem Akt der hybriden Kriegsführung auch nicht alleine lassen; darauf hat bereits Manfred Weber, der EVP-Fraktionsvorsitzende, hingewiesen.  Zweitens. Die Fluglinien und Staaten, die dem Regime in Minsk diese irreguläre Migration ermöglichen, müssen sanktioniert werden. Dazu gehören auch europaweite Lande- und Überflugverbote.  Es ist überhaupt nicht nachvollziehbar, warum es jetzt Wochen braucht, bis hier gehandelt und reagiert wird. Stattdessen werden falsche Visa ausgestellt, und diese werden noch nicht einmal kontrolliert. Es muss hier Sanktionen geben.  Drittens. Die EU muss die Rückführung von nicht schutzberechtigten Personen forcieren und darf die Sekundärmigration, vor allem nach Deutschland, nicht zulassen. Wir müssen diese Sekundärmigration wirksam unterbinden.  Erlauben Sie eine Zwischenfrage?  Nein.  Deutschland hilft. Deutschland hilft wie kein anderes Land bei der Aufnahme, bei der Integration, bei der Hilfe vor Ort in Krisengebieten. Darauf können wir stolz sein. Dabei werden wir auch nicht nachlassen. Aber was wir nicht akzeptieren können, ist, dass mit kurzsichtiger Migrationspolitik neue Anreize geschaffen werden und dass wir durch unklare, statt schnelle und zügige Sanktionen Menschenleben aufs Spiel setzen und Schmugglern, Diktatoren und Populisten in die Hände spielen. Das, sehr geehrte Damen und Herren in diesem Parlament, kann nicht unser Ansatz sein.  Deswegen bitte ich Sie, unserem Antrag zuzustimmen: für eine Ordnung und für eine Begrenzung der Migration und gegen diese Politik der hybriden Kriegsführung.  Das Wort für eine Kurzintervention erhält Julian Pahlke aus der Fraktion Bündnis 90/Die Grünen.
Migration	0.8435761332511902	0.8435761332511902	Kriminelle	0.23454348742961884	2024-10-23 11:54:21	3	18.11.2021	ID20305300	Dr. Mathias Middelberg (CDU/CSU)	Frau Präsidentin! Kolleginnen und Kollegen! Die Anträge der AfD sind abzulehnen; darüber brauchen wir im Grunde gar kein weiteres Wort zu verlieren.  Migranten hier erneut als „Waffe“ zu bezeichnen  und die Tatsache, dass Sie in Ihren Anträgen das Wort „Mensch“ an fast keiner Stelle genannt haben – ich habe jedenfalls keine gefunden; vielleicht berichtigen Sie mich da –, das disqualifiziert Ihre Anträge. Ihr Vortrag hat sich hier schon an sich disqualifiziert.  Aber die jetzt werdende Koalition, das werdende links-gelbe Bündnis  – das werdende links-gelbe Bündnis; ich wiederhole es noch einmal ausdrücklich –  täuscht natürlich hier darüber hinweg, dass es selbst gar kein Konzept für eine ausgewogene Migrationspolitik für dieses Land hat.  Ich zitiere Ihnen nur zwei Äußerungen: Herr Habeck hat vor drei Wochen gefordert, dass wir die Menschen an der belarussisch-polnischen Grenze unmittelbar in die EU bringen müssten  und in der EU verteilen sollten. Herr Maas dagegen hat am Montag ausdrücklich gesagt: „Ich würde dafür plädieren, dass die Menschen, die dort sind … in ihre Herkunftsländer zurückgeführt werden.“  Das ist ein Widerspruch, den Sie auflösen müssen. Und das werden wir wahrscheinlich hier demnächst bei vielen Debatten erleben: dass Sie in der Migrationspolitik sehr schwer übereinkommen werden. Da sind wir auf die Auseinandersetzung gespannt.  Eines muss in der Situation jetzt klar sein: Wir dürfen uns nicht erpressen lassen! Es geht hier um ein humanitäres Drama, es geht aber auch um einen politischen Erpressungsversuch durch den belarussischen Diktator. Dieser Erpressung dürfen wir nicht nachgeben!  Ansonsten werden demnächst Diktatoren darüber entscheiden, wer wann und wie viele Menschen in die EU einreisen dürfen. Das kann nicht sein, das muss unsere Entscheidung bleiben. Das Beispiel Lukaschenkos darf auf gar keinen Fall Schule machen.  Letzte Bemerkung – und da bin ich dem Kollegen Grötsch dankbar, dass er das hier eben angesprochen hat –: Wenn wir aus Gründen der Menschlichkeit die furchtbare Situation, in der sich die Menschen an der Grenze dort befinden, problematisieren und wirklich schnell und pragmatisch helfen wollen, dann darf es keine formalistisch-diplomatischen Argumente geben. Das sage ich in Ihre Richtung, Herr Nouripour – weil Sie das ja ausdrücklich kritisiert haben –: Ich habe großes Verständnis und begrüße es ausdrücklich, dass unsere Bundeskanzlerin den direkten Kontakt gesucht hat. Ich sehe darin keine diplomatische oder sonst problematische Anerkennung, sondern hier geht es darum, dass wir schnell und wirksam Hilfe organisieren, der UNHCR und andere Hilfswerke vor Ort Zugang bekommen, damit sie den Menschen dort helfen können; darum muss es gehen, und dazu sind auch solche Wege zu beschreiten.  Vielen Dank, Dr. Middelberg. – Nächster Redner: für Bündnis 90/Die Grünen Omid Nouripour.
Migration	0.8512960076332092	0.8512960076332092	Kriminelle	0.22126129269599915	2024-10-23 11:54:36	3	18.11.2021	ID20306000	Elisabeth Kaiser (SPD)	Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Dass es der AfD heute nicht um eine sachliche Debatte und eine Auseinandersetzung über die Lösung des Konflikts geht, haben wir sehr eindrücklich gemerkt. Das würde der AfD auch das Pulver nehmen, das sie zur eigenen Profilierung braucht und das ihnen ihr Gesinnungsfreund Lukaschenko liefert.  Unter dem Deckmantel europäischer Sicherheitspolitik geht die AfD in die Debatte, um mit bedrohlicher Rhetorik Angst zu schüren,  Angst vor gerade einmal 2 000 bis 4 000 Menschen an der polnischen Grenze, die Schutz, Sicherheit und eine Perspektive suchen, aber bisher nur Gewalt, Kälte, Hunger und sogar den Tod fanden. Genau deshalb fällt es uns heute auch nicht schwer, den Antrag der AfD abzulehnen.  Dennoch ist es uns ein Anliegen, hier im Interesse einer Lösung zur Entspannung der Situation an der europäischen Außengrenze in Polen zu diskutieren. Denn es muss uns um die Menschen gehen und nicht um politische Spielchen oder gar Profilierung.  Fakt ist, dass Diktator Lukaschenko Menschen unter falschen Versprechungen an die europäische Grenze nach Lettland, Litauen und insbesondere nach Polen bringen lässt.  Wenn Lukaschenko aber glaubt, er könne Menschen als politisches Druckmittel gegen europäische Sanktionen einsetzen, dann ist das ein Irrglaube. Wir lassen uns nicht von Diktatoren erpressen, von Diktatoren, die Menschen misshandeln und für ihre menschenunwürdige Politik instrumentalisieren. Hier stehen wir als Europäische Union geschlossen.  Nun braucht es aber auch eine geschlossene europäische Antwort. In erster Linie gilt es, die Situation vor Ort in den Griff zu bekommen und für Maßnahmen zu sorgen, die solche Versuche der Einschüchterung dauerhaft gar nicht erst ermöglichen. Dazu muss – erstens – dafür gesorgt werden, dass die Schleusungen an die europäische Außengrenze unterbunden werden. Entsprechende Maßnahmen haben die europäischen Außenminister beschlossen, und ich danke Heiko Maas für das entschiedene Handeln.  Mit den Strafmaßnahmen treffen wir jene, die von der Instrumentalisierung der Asylsuchenden profitieren. Und die Maßnahmen zeigen Wirkung. Zudem können gezielte Informations- und Aufklärungskampagnen dabei helfen, dass Menschen gar nicht erst auf das vergiftete Angebot Lukaschenkos eingehen.  Zweitens gilt es, die geflüchteten Menschen endlich aus dieser unzumutbaren Situation herauszuholen und ihnen die Hilfe zukommen zu lassen, die sie so dringend brauchen. Wir stehen weiterhin solidarisch zu Polen und den baltischen Staaten. Aber es braucht jetzt auch Gespräche, damit wir auch internationale und europäische Hilfsorganisationen vor Ort zum Einsatz bringen können. An dieser Stelle möchte ich sagen, welchen Respekt und welche große Bewunderung ich für alle Engagierten an der polnischen und belarussischen Grenze habe, die sich im Rahmen ihrer Möglichkeiten so sehr darum bemühen, die Situation für die Geflüchteten erträglich zu gestalten.  Die EU muss in gemeinsamer Verantwortung dafür sorgen, dass internationale Abkommen eingehalten werden, und es braucht abgestimmte Verfahren, um vorab zu prüfen, ob die Menschen Asyl in Anspruch nehmen können oder sicher zurückgeführt werden.  Kommen Sie bitte zum Ende.  Drittens und letztens möchte ich sagen: Wir brauchen nun endlich eine gemeinsame und auf Solidarität, Humanität und gegenseitiger Fürsorge beruhende Flüchtlings- und Migrationspolitik in Europa, die es auch Kommunen und Regionen ermöglicht, Geflüchteten eine Perspektive zu geben.  Frau Kollegin!  Ich wünsche mir von der neuen Bundesregierung, dass sie sich dafür einsetzt.  Vielen Dank.  Danke, Elisabeth Kaiser. – Letzter Redner in dieser Debatte: für die CDU/CSU-Fraktion Thomas Erndl.
